STATION,Month,Day,Year,LATITUDE,LONGITUDE,ELEVATION,PRCP,TMAX,TMIN,GHI
USW00013873,6,27,4,33.94773,-83.32736,239,277,300,211,186.5
USW00013873,6,28,4,33.94773,-83.32736,239,28,267,206,179.46
USW00013873,6,29,4,33.94773,-83.32736,239,0,300,189,291.08
USW00013873,6,30,4,33.94773,-83.32736,239,5,272,200,165.38
USW00013873,7,1,4,33.94773,-83.32736,239,69,283,206,169.38
USW00013873,7,2,4,33.94773,-83.32736,239,5,289,206,216.46
USW00013873,7,3,4,33.94773,-83.32736,239,94,300,206,221.08
USW00013873,7,4,4,33.94773,-83.32736,239,20,322,211,274.21
USW00013873,7,5,4,33.94773,-83.32736,239,0,333,211,329.33
USW00013873,7,6,4,33.94773,-83.32736,239,0,339,206,324.42
USW00013873,7,7,4,33.94773,-83.32736,239,0,322,200,323.79
USW00013873,7,8,4,33.94773,-83.32736,239,0,322,200,321.04
USW00013873,7,9,4,33.94773,-83.32736,239,0,339,200,283.42
USW00013873,7,10,4,33.94773,-83.32736,239,0,344,217,328.42
USW00013873,7,11,4,33.94773,-83.32736,239,0,344,211,314.12
USW00013873,7,12,4,33.94773,-83.32736,239,0,344,211,292.54
USW00013873,7,13,4,33.94773,-83.32736,239,0,350,217,331.17
USW00013873,7,14,4,33.94773,-83.32736,239,0,356,222,278.96
USW00013873,7,15,4,33.94773,-83.32736,239,0,311,200,336.71
USW00013873,7,16,4,33.94773,-83.32736,239,0,317,156,307.25
USW00013873,7,17,4,33.94773,-83.32736,239,3,311,206,211.46
USW00013873,7,18,4,33.94773,-83.32736,239,0,322,206,303.17
USW00013873,7,19,4,33.94773,-83.32736,239,0,322,178,335.42
USW00013873,7,20,4,33.94773,-83.32736,239,0,333,189,265.46
USW00013873,7,21,4,33.94773,-83.32736,239,0,344,189,260.96
USW00013873,7,22,4,33.94773,-83.32736,239,0,344,206,286.33
USW00013873,7,23,4,33.94773,-83.32736,239,0,367,228,297.96
USW00013873,7,24,4,33.94773,-83.32736,239,0,361,239,313.04
USW00013873,7,25,4,33.94773,-83.32736,239,193,322,211,231.5
USW00013873,7,26,4,33.94773,-83.32736,239,64,322,206,229.46
USW00013873,7,27,4,33.94773,-83.32736,239,0,306,206,175.46
USW00013873,7,28,4,33.94773,-83.32736,239,0,317,217,205.33
USW00013873,7,29,4,33.94773,-83.32736,239,3,311,217,180.08
USW00013873,7,30,4,33.94773,-83.32736,239,18,311,228,203.04
USW00013873,7,31,4,33.94773,-83.32736,239,0,328,211,278
USW00013873,8,1,4,33.94773,-83.32736,239,0,333,217,266.12
USW00013873,8,2,4,33.94773,-83.32736,239,43,328,217,222.5
USW00013873,8,3,4,33.94773,-83.32736,239,0,344,200,293.42
USW00013873,8,4,4,33.94773,-83.32736,239,0,350,217,267.21
USW00013873,8,5,4,33.94773,-83.32736,239,122,333,206,202.46
USW00013873,8,6,4,33.94773,-83.32736,239,0,294,194,334.38
USW00013873,8,7,4,33.94773,-83.32736,239,0,272,144,327.54
USW00013873,8,8,4,33.94773,-83.32736,239,0,294,139,335.58
USW00013873,8,9,4,33.94773,-83.32736,239,0,294,156,256.12
USW00013873,8,10,4,33.94773,-83.32736,239,0,267,167,150.67
USW00013873,8,11,4,33.94773,-83.32736,239,0,300,167,262.58
USW00013873,8,12,4,33.94773,-83.32736,239,538,261,189,127.96
USW00013873,8,13,4,33.94773,-83.32736,239,0,272,156,278.46
USW00013873,8,14,4,33.94773,-83.32736,239,0,278,167,224.17
USW00013873,8,15,4,33.94773,-83.32736,239,0,256,194,151.58
USW00013873,8,16,4,33.94773,-83.32736,239,0,294,194,273
USW00013873,8,17,4,33.94773,-83.32736,239,0,306,178,260.08
USW00013873,8,18,4,33.94773,-83.32736,239,0,311,194,296.54
USW00013873,8,19,4,33.94773,-83.32736,239,0,333,189,270.58
USW00013873,8,20,4,33.94773,-83.32736,239,122,322,194,249.79
USW00013873,8,21,4,33.94773,-83.32736,239,3,294,211,205
USW00013873,8,22,4,33.94773,-83.32736,239,0,294,206,176.96
USW00013873,8,23,4,33.94773,-83.32736,239,0,300,206,194.71
USW00013873,8,24,4,33.94773,-83.32736,239,99,322,194,212.46
USW00013873,8,25,4,33.94773,-83.32736,239,0,306,206,247.62
USW00013873,8,26,4,33.94773,-83.32736,239,0,306,194,258.62
USW00013873,8,27,4,33.94773,-83.32736,239,0,311,194,270.62
USW00013873,8,28,4,33.94773,-83.32736,239,0,328,206,271.71
USW00013873,8,29,4,33.94773,-83.32736,239,0,311,206,187.96
USW00013873,8,30,4,33.94773,-83.32736,239,56,333,211,227.12
USW00013873,8,31,4,33.94773,-83.32736,239,0,317,200,244.46
USW00013873,9,1,4,33.94773,-83.32736,239,3,283,211,149.5
USW00013873,9,2,4,33.94773,-83.32736,239,76,267,206,95
USW00013873,9,3,4,33.94773,-83.32736,239,0,278,200,228.21
USW00013873,9,4,4,33.94773,-83.32736,239,0,294,189,224.5
USW00013873,9,5,4,33.94773,-83.32736,239,0,300,200,279.29
USW00013873,9,6,4,33.94773,-83.32736,239,41,267,222,89.21
USW00013873,9,7,4,33.94773,-83.32736,239,902,239,211,45.04
USW00013873,9,8,4,33.94773,-83.32736,239,38,239,200,78.92
USW00013873,9,9,4,33.94773,-83.32736,239,0,300,178,270.21
USW00013873,9,10,4,33.94773,-83.32736,239,0,294,189,250.79
USW00013873,9,11,4,33.94773,-83.32736,239,0,294,183,221.54
USW00013873,9,12,4,33.94773,-83.32736,239,0,272,172,223.5
USW00013873,9,13,4,33.94773,-83.32736,239,0,256,167,149.21
USW00013873,9,14,4,33.94773,-83.32736,239,0,272,161,197.5
USW00013873,9,15,4,33.94773,-83.32736,239,0,233,172,80.38
USW00013873,9,16,4,33.94773,-83.32736,239,894,250,211,44.62
USW00013873,9,17,4,33.94773,-83.32736,239,104,261,189,119.17
USW00013873,9,18,4,33.94773,-83.32736,239,0,289,156,279
USW00013873,9,19,4,33.94773,-83.32736,239,0,250,117,275.88
USW00013873,9,20,4,33.94773,-83.32736,239,0,228,106,276.54
USW00013873,9,21,4,33.94773,-83.32736,239,0,239,117,271
USW00013873,9,22,4,33.94773,-83.32736,239,0,272,117,261.21
USW00013873,9,23,4,33.94773,-83.32736,239,0,306,122,255.67
USW00013873,9,24,4,33.94773,-83.32736,239,0,283,178,244.12
USW00013873,9,25,4,33.94773,-83.32736,239,0,267,167,253.38
USW00013873,9,26,4,33.94773,-83.32736,239,0,261,156,191.96
USW00013873,9,27,4,33.94773,-83.32736,239,937,217,189,41.67
USW00013873,9,28,4,33.94773,-83.32736,239,13,278,189,243.75
USW00013873,9,29,4,33.94773,-83.32736,239,0,261,161,118.42
USW00013873,9,30,4,33.94773,-83.32736,239,0,272,133,241.25
USW00013873,10,1,4,33.94773,-83.32736,239,0,278,144,201.08
USW00013873,10,2,4,33.94773,-83.32736,239,0,283,167,190.08
USW00013873,10,3,4,33.94773,-83.32736,239,13,278,150,207.17
USW00013873,10,4,4,33.94773,-83.32736,239,0,278,117,243.75
USW00013873,10,5,4,33.94773,-83.32736,239,0,278,117,208.92
USW00013873,10,6,4,33.94773,-83.32736,239,0,228,139,151.33
USW00013873,10,7,4,33.94773,-83.32736,239,0,233,128,153.5
USW00013873,10,8,4,33.94773,-83.32736,239,0,228,100,192.04
USW00013873,10,9,4,33.94773,-83.32736,239,0,233,167,100.88
USW00013873,10,10,4,33.94773,-83.32736,239,0,217,167,99.54
USW00013873,10,11,4,33.94773,-83.32736,239,0,256,161,142.58
USW00013873,10,12,4,33.94773,-83.32736,239,74,244,178,91.25
USW00013873,10,13,4,33.94773,-83.32736,239,0,217,144,88.54
USW00013873,10,14,4,33.94773,-83.32736,239,18,178,122,114.12
USW00013873,10,15,4,33.94773,-83.32736,239,3,161,72,165.67
USW00013873,10,16,4,33.94773,-83.32736,239,0,217,56,204.17
USW00013873,10,17,4,33.94773,-83.32736,239,0,233,89,204.08
USW00013873,10,18,4,33.94773,-83.32736,239,0,239,139,109.04
USW00013873,10,19,4,33.94773,-83.32736,239,124,200,150,40.96
USW00013873,10,20,4,33.94773,-83.32736,239,0,261,133,185.17
USW00013873,10,21,4,33.94773,-83.32736,239,0,200,167,65.83
USW00013873,10,22,4,33.94773,-83.32736,239,0,217,133,84.12
USW00013873,10,23,4,33.94773,-83.32736,239,0,194,133,127.08
USW00013873,10,24,4,33.94773,-83.32736,239,18,194,133,70.33
USW00013873,10,25,4,33.94773,-83.32736,239,0,250,133,158.58
USW00013873,10,26,4,33.94773,-83.32736,239,0,244,106,178.08
USW00013873,10,27,4,33.94773,-83.32736,239,0,261,139,143.17
USW00013873,10,28,4,33.94773,-83.32736,239,0,206,172,65.79
USW00013873,10,29,4,33.94773,-83.32736,239,0,239,172,78.83
USW00013873,10,30,4,33.94773,-83.32736,239,0,272,178,170.58
USW00013873,10,31,4,33.94773,-83.32736,239,0,283,156,154.29
USW00013873,11,1,4,33.94773,-83.32736,239,0,267,139,173.46
USW00013873,11,2,4,33.94773,-83.32736,239,107,233,183,64.12
USW00013873,11,3,4,33.94773,-83.32736,239,269,250,189,97.79
USW00013873,11,4,4,33.94773,-83.32736,239,152,217,122,68.17
USW00013873,11,5,4,33.94773,-83.32736,239,0,194,72,190.62
USW00013873,11,6,4,33.94773,-83.32736,239,0,206,33,185.92
USW00013873,11,7,4,33.94773,-83.32736,239,0,228,56,180.17
USW00013873,11,8,4,33.94773,-83.32736,239,0,239,83,179.46
USW00013873,11,9,4,33.94773,-83.32736,239,0,161,50,181.21
USW00013873,11,10,4,33.94773,-83.32736,239,0,156,17,148.25
USW00013873,11,11,4,33.94773,-83.32736,239,74,100,78,28.38
USW00013873,11,12,4,33.94773,-83.32736,239,163,167,89,40.96
USW00013873,11,13,4,33.94773,-83.32736,239,0,178,83,118.79
USW00013873,11,14,4,33.94773,-83.32736,239,0,133,22,175.75
USW00013873,11,15,4,33.94773,-83.32736,239,0,156,-6,175.79
USW00013873,11,16,4,33.94773,-83.32736,239,0,183,-6,135.17
USW00013873,11,17,4,33.94773,-83.32736,239,0,206,39,157.46
USW00013873,11,18,4,33.94773,-83.32736,239,0,206,56,125.92
USW00013873,11,19,4,33.94773,-83.32736,239,10,211,89,110.04
USW00013873,11,20,4,33.94773,-83.32736,239,0,206,150,104.04
USW00013873,11,21,4,33.94773,-83.32736,239,74,183,122,39.54
USW00013873,11,22,4,33.94773,-83.32736,239,587,167,139,32.83
USW00013873,11,23,4,33.94773,-83.32736,239,429,172,150,17.5
USW00013873,11,24,4,33.94773,-83.32736,239,112,183,150,22.38
USW00013873,11,25,4,33.94773,-83.32736,239,0,161,17,157.08
USW00013873,11,26,4,33.94773,-83.32736,239,0,122,-17,158
USW00013873,11,27,4,33.94773,-83.32736,239,43,78,-6,63.67
USW00013873,11,28,4,33.94773,-83.32736,239,0,161,44,151.71
USW00013873,11,29,4,33.94773,-83.32736,239,0,144,22,150.29
USW00013873,11,30,4,33.94773,-83.32736,239,0,183,39,69.08
USW00013873,12,1,4,33.94773,-83.32736,239,91,167,33,156.08
USW00013873,12,2,4,33.94773,-83.32736,239,0,150,-17,132.17
USW00013873,12,3,4,33.94773,-83.32736,239,0,144,11,145.75
USW00013873,12,4,4,33.94773,-83.32736,239,0,150,17,150.04
USW00013873,12,5,4,33.94773,-83.32736,239,13,144,11,109.12
USW00013873,12,6,4,33.94773,-83.32736,239,127,111,83,24.79
USW00013873,12,7,4,33.94773,-83.32736,239,15,206,100,45.62
USW00013873,12,8,4,33.94773,-83.32736,239,0,206,78,146.21
USW00013873,12,9,4,33.94773,-83.32736,239,142,200,78,19.17
USW00013873,12,10,4,33.94773,-83.32736,239,20,200,72,80.08
USW00013873,12,11,4,33.94773,-83.32736,239,0,94,39,81.5
USW00013873,12,12,4,33.94773,-83.32736,239,0,122,17,141.42
USW00013873,12,13,4,33.94773,-83.32736,239,0,122,6,146.96
USW00013873,12,14,4,33.94773,-83.32736,239,0,50,-28,149.83
USW00013873,12,15,4,33.94773,-83.32736,239,0,78,-61,150.38
USW00013873,12,16,4,33.94773,-83.32736,239,0,111,-67,150.33
USW00013873,12,17,4,33.94773,-83.32736,239,0,139,-33,118.62
USW00013873,12,18,4,33.94773,-83.32736,239,0,133,-11,144.75
USW00013873,12,19,4,33.94773,-83.32736,239,0,100,-50,105.25
USW00013873,12,20,4,33.94773,-83.32736,239,0,33,-89,146.12
USW00013873,12,21,4,33.94773,-83.32736,239,0,139,-67,146.33
USW00013873,12,22,4,33.94773,-83.32736,239,66,139,-22,74.79
USW00013873,12,23,4,33.94773,-83.32736,239,236,161,0,125.58
USW00013873,12,24,4,33.94773,-83.32736,239,0,50,-22,77.38
USW00013873,12,25,4,33.94773,-83.32736,239,0,33,-17,79.92
USW00013873,12,26,4,33.94773,-83.32736,239,0,117,-6,129.79
USW00013873,12,27,4,33.94773,-83.32736,239,0,100,-39,148.83
USW00013873,12,28,4,33.94773,-83.32736,239,0,100,-61,148.29
USW00013873,12,29,4,33.94773,-83.32736,239,0,161,-39,132
USW00013873,12,30,4,33.94773,-83.32736,239,0,189,44,108.29
USW00013873,12,31,4,33.94773,-83.32736,239,0,178,28,95.21
USW00013873,1,1,5,33.94773,-83.32736,239,0,206,50,NA
USW00013873,1,2,5,33.94773,-83.32736,239,0,200,50,NA
USW00013873,1,3,5,33.94773,-83.32736,239,0,200,67,NA
USW00013873,1,4,5,33.94773,-83.32736,239,0,222,78,NA
USW00013873,1,5,5,33.94773,-83.32736,239,0,206,72,NA
USW00013873,1,6,5,33.94773,-83.32736,239,38,183,100,NA
USW00013873,1,7,5,33.94773,-83.32736,239,0,183,78,NA
USW00013873,1,8,5,33.94773,-83.32736,239,0,217,89,NA
USW00013873,1,9,5,33.94773,-83.32736,239,0,183,28,NA
USW00013873,1,10,5,33.94773,-83.32736,239,0,194,33,NA
USW00013873,1,11,5,33.94773,-83.32736,239,0,194,67,NA
USW00013873,1,12,5,33.94773,-83.32736,239,0,189,100,NA
USW00013873,1,13,5,33.94773,-83.32736,239,381,200,122,NA
USW00013873,1,14,5,33.94773,-83.32736,239,15,150,33,NA
USW00013873,1,15,5,33.94773,-83.32736,239,0,106,0,NA
USW00013873,1,16,5,33.94773,-83.32736,239,0,139,-11,NA
USW00013873,1,17,5,33.94773,-83.32736,239,0,50,-50,NA
USW00013873,1,18,5,33.94773,-83.32736,239,0,33,-89,NA
USW00013873,1,19,5,33.94773,-83.32736,239,0,56,-72,NA
USW00013873,1,20,5,33.94773,-83.32736,239,0,150,-17,NA
USW00013873,1,21,5,33.94773,-83.32736,239,0,189,39,NA
USW00013873,1,22,5,33.94773,-83.32736,239,8,56,-22,NA
USW00013873,1,23,5,33.94773,-83.32736,239,0,17,-67,NA
USW00013873,1,24,5,33.94773,-83.32736,239,0,100,-100,NA
USW00013873,1,25,5,33.94773,-83.32736,239,0,156,-11,NA
USW00013873,1,26,5,33.94773,-83.32736,239,0,206,78,NA
USW00013873,1,27,5,33.94773,-83.32736,239,0,117,28,NA
USW00013873,1,28,5,33.94773,-83.32736,239,0,39,-11,NA
USW00013873,1,29,5,33.94773,-83.32736,239,216,-11,-33,NA
USW00013873,1,30,5,33.94773,-83.32736,239,0,50,-33,NA
USW00013873,1,31,5,33.94773,-83.32736,239,0,83,6,NA
USW00013873,2,1,5,33.94773,-83.32736,239,3,94,28,NA
USW00013873,2,2,5,33.94773,-83.32736,239,114,56,11,NA
USW00013873,2,3,5,33.94773,-83.32736,239,160,61,-11,NA
USW00013873,2,4,5,33.94773,-83.32736,239,0,150,-6,NA
USW00013873,2,5,5,33.94773,-83.32736,239,0,167,-11,NA
USW00013873,2,6,5,33.94773,-83.32736,239,0,161,22,NA
USW00013873,2,7,5,33.94773,-83.32736,239,0,178,44,NA
USW00013873,2,8,5,33.94773,-83.32736,239,10,183,67,NA
USW00013873,2,9,5,33.94773,-83.32736,239,135,156,117,NA
USW00013873,2,10,5,33.94773,-83.32736,239,0,117,-11,NA
USW00013873,2,11,5,33.94773,-83.32736,239,0,117,-39,NA
USW00013873,2,12,5,33.94773,-83.32736,239,0,167,6,NA
USW00013873,2,13,5,33.94773,-83.32736,239,0,128,33,NA
USW00013873,2,14,5,33.94773,-83.32736,239,104,106,72,NA
USW00013873,2,15,5,33.94773,-83.32736,239,0,139,89,NA
USW00013873,2,16,5,33.94773,-83.32736,239,0,217,100,NA
USW00013873,2,17,5,33.94773,-83.32736,239,0,122,33,NA
USW00013873,2,18,5,33.94773,-83.32736,239,0,133,-6,NA
USW00013873,2,19,5,33.94773,-83.32736,239,0,156,6,NA
USW00013873,2,20,5,33.94773,-83.32736,239,58,111,50,NA
USW00013873,2,21,5,33.94773,-83.32736,239,363,150,72,NA
USW00013873,2,22,5,33.94773,-83.32736,239,0,239,78,NA
USW00013873,2,23,5,33.94773,-83.32736,239,53,228,56,NA
USW00013873,2,24,5,33.94773,-83.32736,239,114,117,94,NA
USW00013873,2,25,5,33.94773,-83.32736,239,0,144,33,NA
USW00013873,2,26,5,33.94773,-83.32736,239,0,144,6,NA
USW00013873,2,27,5,33.94773,-83.32736,239,71,89,44,NA
USW00013873,2,28,5,33.94773,-83.32736,239,56,89,33,NA
USW00013873,3,1,5,33.94773,-83.32736,239,0,61,-17,NA
USW00013873,3,2,5,33.94773,-83.32736,239,0,100,-39,NA
USW00013873,3,3,5,33.94773,-83.32736,239,0,133,0,NA
USW00013873,3,4,5,33.94773,-83.32736,239,0,167,-17,NA
USW00013873,3,5,5,33.94773,-83.32736,239,0,200,67,NA
USW00013873,3,6,5,33.94773,-83.32736,239,0,183,0,NA
USW00013873,3,7,5,33.94773,-83.32736,239,173,222,22,NA
USW00013873,3,8,5,33.94773,-83.32736,239,15,128,17,NA
USW00013873,3,9,5,33.94773,-83.32736,239,0,94,-11,NA
USW00013873,3,10,5,33.94773,-83.32736,239,0,128,0,NA
USW00013873,3,11,5,33.94773,-83.32736,239,0,167,39,NA
USW00013873,3,12,5,33.94773,-83.32736,239,0,244,28,NA
USW00013873,3,13,5,33.94773,-83.32736,239,0,256,100,NA
USW00013873,3,14,5,33.94773,-83.32736,239,36,194,72,NA
USW00013873,3,15,5,33.94773,-83.32736,239,0,150,39,NA
USW00013873,3,16,5,33.94773,-83.32736,239,117,100,39,NA
USW00013873,3,17,5,33.94773,-83.32736,239,3,39,28,NA
USW00013873,3,18,5,33.94773,-83.32736,239,0,144,0,NA
USW00013873,3,19,5,33.94773,-83.32736,239,0,167,-6,NA
USW00013873,3,20,5,33.94773,-83.32736,239,0,200,33,NA
USW00013873,3,21,5,33.94773,-83.32736,239,15,172,83,NA
USW00013873,3,22,5,33.94773,-83.32736,239,130,122,83,NA
USW00013873,3,23,5,33.94773,-83.32736,239,58,217,89,NA
USW00013873,3,24,5,33.94773,-83.32736,239,0,217,72,NA
USW00013873,3,25,5,33.94773,-83.32736,239,0,261,72,NA
USW00013873,3,26,5,33.94773,-83.32736,239,3,256,106,NA
USW00013873,3,27,5,33.94773,-83.32736,239,660,167,128,NA
USW00013873,3,28,5,33.94773,-83.32736,239,91,172,78,NA
USW00013873,3,29,5,33.94773,-83.32736,239,0,250,78,NA
USW00013873,3,30,5,33.94773,-83.32736,239,0,272,67,NA
USW00013873,3,31,5,33.94773,-83.32736,239,439,183,139,NA
USW00013873,4,1,5,33.94773,-83.32736,239,64,172,122,NA
USW00013873,4,2,5,33.94773,-83.32736,239,20,156,56,NA
USW00013873,4,3,5,33.94773,-83.32736,239,0,206,50,NA
USW00013873,4,4,5,33.94773,-83.32736,239,0,256,72,NA
USW00013873,4,5,5,33.94773,-83.32736,239,0,272,89,NA
USW00013873,4,6,5,33.94773,-83.32736,239,0,256,111,NA
USW00013873,4,7,5,33.94773,-83.32736,239,465,217,133,NA
USW00013873,4,8,5,33.94773,-83.32736,239,10,200,133,NA
USW00013873,4,9,5,33.94773,-83.32736,239,0,228,128,NA
USW00013873,4,10,5,33.94773,-83.32736,239,0,261,106,NA
USW00013873,4,11,5,33.94773,-83.32736,239,0,261,117,NA
USW00013873,4,12,5,33.94773,-83.32736,239,137,244,144,NA
USW00013873,4,13,5,33.94773,-83.32736,239,191,183,83,NA
USW00013873,4,14,5,33.94773,-83.32736,239,0,189,72,NA
USW00013873,4,15,5,33.94773,-83.32736,239,0,217,44,NA
USW00013873,4,16,5,33.94773,-83.32736,239,0,200,56,NA
USW00013873,4,17,5,33.94773,-83.32736,239,0,239,22,NA
USW00013873,4,18,5,33.94773,-83.32736,239,0,272,67,NA
USW00013873,4,19,5,33.94773,-83.32736,239,0,272,89,NA
USW00013873,4,20,5,33.94773,-83.32736,239,0,261,100,NA
USW00013873,4,21,5,33.94773,-83.32736,239,0,278,106,NA
USW00013873,4,22,5,33.94773,-83.32736,239,211,261,133,NA
USW00013873,4,23,5,33.94773,-83.32736,239,0,167,83,NA
USW00013873,4,24,5,33.94773,-83.32736,239,0,133,22,NA
USW00013873,4,25,5,33.94773,-83.32736,239,0,194,22,NA
USW00013873,4,26,5,33.94773,-83.32736,239,97,133,89,NA
USW00013873,4,27,5,33.94773,-83.32736,239,0,194,72,NA
USW00013873,4,28,5,33.94773,-83.32736,239,20,222,39,NA
USW00013873,4,29,5,33.94773,-83.32736,239,0,256,133,NA
USW00013873,4,30,5,33.94773,-83.32736,239,277,183,144,NA
USW00013873,5,1,5,33.94773,-83.32736,239,5,222,83,NA
USW00013873,5,2,5,33.94773,-83.32736,239,0,217,72,NA
USW00013873,5,3,5,33.94773,-83.32736,239,0,200,72,NA
USW00013873,5,4,5,33.94773,-83.32736,239,0,228,72,NA
USW00013873,5,5,5,33.94773,-83.32736,239,0,172,111,NA
USW00013873,5,6,5,33.94773,-83.32736,239,0,239,89,NA
USW00013873,5,7,5,33.94773,-83.32736,239,0,256,89,NA
USW00013873,5,8,5,33.94773,-83.32736,239,0,289,117,NA
USW00013873,5,9,5,33.94773,-83.32736,239,0,289,128,NA
USW00013873,5,10,5,33.94773,-83.32736,239,0,278,156,NA
USW00013873,5,11,5,33.94773,-83.32736,239,0,283,122,NA
USW00013873,5,12,5,33.94773,-83.32736,239,0,311,133,NA
USW00013873,5,13,5,33.94773,-83.32736,239,0,294,144,NA
USW00013873,5,14,5,33.94773,-83.32736,239,244,283,139,NA
USW00013873,5,15,5,33.94773,-83.32736,239,97,211,161,NA
USW00013873,5,16,5,33.94773,-83.32736,239,0,256,117,NA
USW00013873,5,17,5,33.94773,-83.32736,239,0,283,117,NA
USW00013873,5,18,5,33.94773,-83.32736,239,0,261,156,NA
USW00013873,5,19,5,33.94773,-83.32736,239,0,283,178,NA
USW00013873,5,20,5,33.94773,-83.32736,239,56,261,161,NA
USW00013873,5,21,5,33.94773,-83.32736,239,0,239,144,NA
USW00013873,5,22,5,33.94773,-83.32736,239,0,261,139,NA
USW00013873,5,23,5,33.94773,-83.32736,239,0,294,189,NA
USW00013873,5,24,5,33.94773,-83.32736,239,0,278,128,NA
USW00013873,5,25,5,33.94773,-83.32736,239,0,239,83,NA
USW00013873,5,26,5,33.94773,-83.32736,239,0,278,100,NA
USW00013873,5,27,5,33.94773,-83.32736,239,0,294,122,NA
USW00013873,5,28,5,33.94773,-83.32736,239,0,278,139,NA
USW00013873,5,29,5,33.94773,-83.32736,239,69,244,122,NA
USW00013873,5,30,5,33.94773,-83.32736,239,160,189,144,NA
USW00013873,5,31,5,33.94773,-83.32736,239,48,222,156,NA
USW00013873,6,1,5,33.94773,-83.32736,239,300,183,150,NA
USW00013873,6,2,5,33.94773,-83.32736,239,152,194,156,NA
USW00013873,6,3,5,33.94773,-83.32736,239,15,211,161,NA
USW00013873,6,4,5,33.94773,-83.32736,239,0,289,183,NA
USW00013873,6,5,5,33.94773,-83.32736,239,0,317,189,NA
USW00013873,6,6,5,33.94773,-83.32736,239,0,322,189,NA
USW00013873,6,7,5,33.94773,-83.32736,239,3,317,178,NA
USW00013873,6,8,5,33.94773,-83.32736,239,142,300,206,NA
USW00013873,6,9,5,33.94773,-83.32736,239,0,311,200,NA
USW00013873,6,10,5,33.94773,-83.32736,239,0,294,211,NA
USW00013873,6,11,5,33.94773,-83.32736,239,8,267,211,NA
USW00013873,6,12,5,33.94773,-83.32736,239,132,294,222,NA
USW00013873,6,13,5,33.94773,-83.32736,239,109,317,222,NA
USW00013873,6,14,5,33.94773,-83.32736,239,0,328,211,NA
USW00013873,6,15,5,33.94773,-83.32736,239,0,328,222,NA
USW00013873,6,16,5,33.94773,-83.32736,239,0,306,178,NA
USW00013873,6,17,5,33.94773,-83.32736,239,0,294,183,NA
USW00013873,6,18,5,33.94773,-83.32736,239,592,294,172,NA
USW00013873,6,19,5,33.94773,-83.32736,239,0,272,172,NA
USW00013873,6,20,5,33.94773,-83.32736,239,84,272,161,NA
USW00013873,6,21,5,33.94773,-83.32736,239,117,278,150,NA
USW00013873,6,22,5,33.94773,-83.32736,239,0,311,167,NA
USW00013873,6,23,5,33.94773,-83.32736,239,0,311,178,NA
USW00013873,6,24,5,33.94773,-83.32736,239,0,306,194,NA
USW00013873,6,25,5,33.94773,-83.32736,239,10,294,189,NA
USW00013873,6,26,5,33.94773,-83.32736,239,109,267,189,NA
USW00013873,6,27,5,33.94773,-83.32736,239,216,317,222,NA
USW00013873,6,28,5,33.94773,-83.32736,239,0,272,217,NA
USW00013873,6,29,5,33.94773,-83.32736,239,0,300,222,NA
USW00013873,6,30,5,33.94773,-83.32736,239,615,328,211,NA
USW00013873,7,1,5,33.94773,-83.32736,239,79,333,211,NA
USW00013873,7,2,5,33.94773,-83.32736,239,0,328,200,NA
USW00013873,7,3,5,33.94773,-83.32736,239,10,294,217,NA
USW00013873,7,4,5,33.94773,-83.32736,239,28,289,217,NA
USW00013873,7,5,5,33.94773,-83.32736,239,0,317,206,NA
USW00013873,7,6,5,33.94773,-83.32736,239,15,294,206,NA
USW00013873,7,7,5,33.94773,-83.32736,239,1031,261,194,NA
USW00013873,7,8,5,33.94773,-83.32736,239,0,306,172,NA
USW00013873,7,9,5,33.94773,-83.32736,239,0,317,200,NA
USW00013873,7,10,5,33.94773,-83.32736,239,107,267,206,NA
USW00013873,7,11,5,33.94773,-83.32736,239,226,306,233,NA
USW00013873,7,12,5,33.94773,-83.32736,239,168,311,217,NA
USW00013873,7,13,5,33.94773,-83.32736,239,0,306,206,NA
USW00013873,7,14,5,33.94773,-83.32736,239,0,306,217,NA
USW00013873,7,15,5,33.94773,-83.32736,239,3,300,211,NA
USW00013873,7,16,5,33.94773,-83.32736,239,0,300,217,NA
USW00013873,7,17,5,33.94773,-83.32736,239,15,322,228,NA
USW00013873,7,18,5,33.94773,-83.32736,239,0,328,217,NA
USW00013873,7,19,5,33.94773,-83.32736,239,51,322,217,NA
USW00013873,7,20,5,33.94773,-83.32736,239,249,322,222,NA
USW00013873,7,21,5,33.94773,-83.32736,239,165,339,222,NA
USW00013873,7,22,5,33.94773,-83.32736,239,0,339,222,NA
USW00013873,7,23,5,33.94773,-83.32736,239,0,339,211,NA
USW00013873,7,24,5,33.94773,-83.32736,239,0,328,239,NA
USW00013873,7,25,5,33.94773,-83.32736,239,0,339,228,NA
USW00013873,7,26,5,33.94773,-83.32736,239,0,356,244,NA
USW00013873,7,27,5,33.94773,-83.32736,239,0,344,244,NA
USW00013873,7,28,5,33.94773,-83.32736,239,8,339,228,NA
USW00013873,7,29,5,33.94773,-83.32736,239,28,261,217,NA
USW00013873,7,30,5,33.94773,-83.32736,239,193,267,217,NA
USW00013873,7,31,5,33.94773,-83.32736,239,0,283,217,NA
USW00013873,8,1,5,33.94773,-83.32736,239,89,283,211,NA
USW00013873,8,2,5,33.94773,-83.32736,239,0,306,206,NA
USW00013873,8,3,5,33.94773,-83.32736,239,0,322,200,NA
